X,Y,ACCELA_ID,CHANNEL_ID,OWNERSHIP,ROAD_NAME,ROAD_ID,ROAD_SEQ_N,FROM_STREE,TO_STREET,GIS_FROM_P,LEGACY_FRO,INVENTORY_,EXPIRATION,CHANNEL_MA,CHANNEL_LO,CHANNEL_WI,CHANNEL_DE,FLOW_LENGT,INLET_TYPE,OUTLET_TYP,LINING,INLET_FILT,OUTLET_FIL,PRIORITY,CHANNEL_RA,FLAGGERS,ENGINEER_R,ENVIRONMEN,MAINTENANC,MAINTENA_1,SOURCE_NOT,COMMENTS,MAINTENA_2,ROAD_STATI,STREET_DIS,SUPERVISOR,COMMUNITY_,NEIGHBORHO,THOMAS_GUI,CA_ROAD_SY,HIGHWAY_PL,ASSET_STAT,CREATOR,CREATED,EDITOR,EDITED,SHAPE_LENG,SHAPE_LEN
6259286.30807547,2071475.53386988,DPW-DRNCHN-100306,57-118,RF,WINTER HAVEN RD,96000-335,0100,MISSION RD,BUENA ROSA,767.27315328,0,,,,,20,10,30,,,,,,,,0,,,4,2,,,2 - DIVISION 2,57,335 - MONSERATE,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1027-H7,15W53-G9,2E1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,62.39573037,62.3957303691
6260684.9388084,2066200.47749089,DPW-DRNCHN-100987,57-122,RF,SYCAMORE DR,64600-335,0100,GREEN CANYON RD,END,55.2579965,0,,,NATURAL,,15,10,50,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,57,335 - MONSERATE,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1047-H2,15X13-G1,2E2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,46.30857461,46.3085746011
6262899.64796165,2086042.21995954,DPW-DRNCHN-100988,57-137,RF,GUM TREE LN,31300-140,0100,MISSION RD,STAGE COACH LN,255.6776442,0,,,NATURAL,,2,5,2,,,2,,,,,0,,,1,1,,,2 - DIVISION 2,57,140 - FALLBROOK,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1027-J1,15W53-H4,2D2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,40.69910502,40.6991050218
6260375.30327281,2087348.16386996,DPW-DRNCHN-100989,57-139,RF,HILLCREST LN,36001-140,0100,SANTA MARGARITA DR,KNOLL PARK LN,1100.62887439,0,,,NATURAL,,4,6,2,,,2,,,,,0,,,2,1,,,2 - DIVISION 2,57,140 - FALLBROOK,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1027-H1,15W53-G4,2D1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,39.03714523,39.0371452287
6258699.86141373,2071126.05556621,DPW-DRNCHN-100307,57-019,RF,WINTER HAVEN RD,96000-335,0100,MISSION RD,BUENA ROSA,84.56152842,0,,,,,20,30,20,,,3,,,,,0,,,4,1,,,2 - DIVISION 2,57,335 - MONSERATE,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1027-G7,15W53-F9,2E1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,84.35093599,84.3509359866
6260517.45882839,2081999.12633972,DPW-DRNCHN-100308,57-025,RF,MC DONALD RD,62000-140,0100,FALLBROOK ST,GEARALD WY,38.51310936,0,,,,,10,8,15,,,,,,,,0,,,4,1,,,2 - DIVISION 2,57,140 - FALLBROOK,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1027-H3,15W53-G5,2D2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,243.01198804,243.011988035
6258281.84617364,2084641.91862629,DPW-DRNCHN-100309,57-112,RF,BRANDON RD NORTH,09990-140,0100,ALVARADO ST,MISSION RD,838.88951386,0,,,,,15,10,150,,,3,,,,,0,,,4,2,,,2 - DIVISION 2,57,140 - FALLBROOK,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1027-G2,15W53-F4,2D1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,453.72796222,453.727962208
6270557.68185815,2075906.58701563,DPW-DRNCHN-100990,57-127,RF,GIRD RD,17400-335,0100,RECHE RD,BLUEBELL LN,723.22572331,0,,,NATURAL,,10,20,40,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,57,335 - MONSERATE,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1028-C5,15W53-K7,2D2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,33.59283621,33.5928362086
6289373.11240306,2099341.75307171,DPW-DRNCHN-100285,57-011,RF,RAINBOW VALLEY BL,67300-397,0900,RAINBOW CREEK RD,RAINBOW VALLEY BL W,399.10340142,0,,,,,5,5,2400,,,,,,,,0,,,4,1,,,2 - DIVISION 2,57,397 - RAINBOW,5 - SUPERVISOR DISTRICT 5,RAINBOW CPG,,999-A3,15W44-F10,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,2400.37443511,2400.37443511
6289407.08576031,2099728.73359697,DPW-DRNCHN-100968,57-012,RF,RAINBOW VALLEY BL,67300-397,1000,RAINBOW VALLEY BL W,RIVERSIDE COUNTY LINE,464.85801318,0,,,NATURAL,,5,3,600,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,57,397 - RAINBOW,5 - SUPERVISOR DISTRICT 5,RAINBOW CPG,,999-A3,15W44-F9,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,2611.03116574,2611.03116573
6287715.09373748,2097169.89553879,DPW-DRNCHN-100286,57-013,RF,RAINBOW VALLEY BL,67300-397,0700,FIFTH ST,CHICA RD,2165.16217133,0,,,,,5,0,700,,,,,,,,0,,,4,1,,,2 - DIVISION 2,57,397 - RAINBOW,5 - SUPERVISOR DISTRICT 5,RAINBOW CPG,,998-J4,15W44-F10,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,419.01499346,419.014993465
6287720.87686239,2096333.4306763,DPW-DRNCHN-100287,57-014,RF,RAINBOW VALLEY BL,67300-397,0700,FIFTH ST,CHICA RD,910.4843115,0,,,,,5,5,850,,,,,,,,0,,,4,1,,,2 - DIVISION 2,57,397 - RAINBOW,5 - SUPERVISOR DISTRICT 5,RAINBOW CPG,,998-J4,15W54-F1,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,849.00891901,849.008919022
6287364.25257565,2095435.51810205,DPW-DRNCHN-100969,57-015,RF,FIFTH ST,27000-397,0100,RAINBOW VALLEY BL,HUFFSTATLER ST,276.21998318,0,,,CONCRETE,,5,5,1130,,,1,,,,,0,,,4,1,,,2 - DIVISION 2,57,397 - RAINBOW,5 - SUPERVISOR DISTRICT 5,RAINBOW CPG,,998-J5,15W54-F1,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,1242.26654047,1242.26654046
6286431.30627881,2097388.81176764,DPW-DRNCHN-100970,57-016,RF,HUFFSTATLER ST,38000-397,0100,FIRST ST,SECOND ST,677.97476313,0,,,NATURAL,,5,5,650,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,57,397 - RAINBOW,5 - SUPERVISOR DISTRICT 5,RAINBOW CPG,,998-H4,15W44-E10,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,360.41170179,360.411701777
6286416.01004957,2095386.12679663,DPW-DRNCHN-100288,57-017,RF,HUFFSTATLER ST,38000-397,0300,FIFTH ST,ACCESS RD,37.76430857,0,,,,,5,3,850,,,,,,,,0,,,4,1,,,2 - DIVISION 2,57,397 - RAINBOW,5 - SUPERVISOR DISTRICT 5,RAINBOW CPG,,998-H5,15W54-E1,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,848.57186715,848.571867151
6263182.98564956,2086050.75931254,DPW-DRNCHN-100971,57-024,RF,GUM TREE LN,31300-140,0100,MISSION RD,STAGE COACH LN,539.04275003,0,,,NATURAL,,10,20,20,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,57,140 - FALLBROOK,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1027-J1,15W53-H4,2D2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,20.99538599,20.9953859916
6253932.32501706,2081805.39805263,DPW-DRNCHN-100289,57-027,RF,ALTURAS RD,05000-140,0400,SANCADO TR,AVIATION RD,33.97130351,0,,,,,10,5,20,,,,,,,,0,,,4,2,,,2 - DIVISION 2,57,140 - FALLBROOK,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1027-E3,15W53-E5,2D1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,44.38286687,44.3828668567
6253951.13009757,2080328.00632238,DPW-DRNCHN-100972,57-028,RF,ALTURAS RD,05000-140,0500,AVIATION RD,AMMUNITION RD,19.14955841,0,,,NATURAL,,10,5,30,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,57,140 - FALLBROOK,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1027-E4,15W53-E6,2D1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,21.0217283,21.0217283007
6255901.54187915,2081164.38621129,DPW-DRNCHN-100290,57-030,RF,AVIATION RD,06900-140,0300,MISSION RD,MAIN AV,633.75858673,0,,,,,20,20,600,,,,,,,,0,,,4,1,,,2 - DIVISION 2,57,140 - FALLBROOK,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1027-F3,15W53-E6,2D1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,550.73153926,550.731539265
6260343.14487256,2086017.76298746,DPW-DRNCHN-100973,57-034,RF,MISSION RD,H53-C-140,1000,INDUSTRIAL WY,KNOLL PARK LN,99.0295376,0,,,NATURAL,,5,5,30,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,57,140 - FALLBROOK,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1027-H1,15W53-G4,2D1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,30.49418469,30.4941846892
6255483.91180889,2087808.96380138,DPW-DRNCHN-100974,57-046,RF,DE LUZ RD,16500-140,0400,ROYAL GLEN DR,SANDIA CREEK DR,1571.93326966,0,,,NATURAL,,10,5,10,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,57,140 - FALLBROOK,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1027-F1,15W53-E3,2D1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,10.43305001,10.43305
6256342.37072189,2090867.40748763,DPW-DRNCHN-100975,57-048,RF,DE LUZ RD,16500-140,0500,SANDIA CREEK DR,MILE POST 02.0,89.21198885,0,,,NATURAL,,15,15,15,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,57,140 - FALLBROOK,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,997-F7,15W53-F2,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,18.26743517,18.2674351674
6262092.33953689,2071797.83867146,DPW-DRNCHN-100976,57-119,RF,WINTER HAVEN RD,96000-335,0500,BROOKE RD,GREEN CANYON RD,87.96088701,0,,,NATURAL,,12,10,20,,,2,,,,,0,,,4,2,,,2 - DIVISION 2,57,335 - MONSERATE,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1027-J7,15W53-G9,2E2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,45.50800059,45.5080005958
6289734.59822865,2093282.06440371,DPW-DRNCHN-100291,57-107,RF,RAINBOW HEIGHTS RD,67200-397,0200,CAMP RD,RAINBOW CREST RD,149.12684089,0,,,,,5,5,5,,,,,,,,0,,,4,1,,,2 - DIVISION 2,57,397 - RAINBOW,5 - SUPERVISOR DISTRICT 5,RAINBOW CPG,,999-A5,15W54-F2,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,28.9996717,28.9996716878
6286452.97454256,2095451.39569497,DPW-DRNCHN-100292,57-109,RF,HUFFSTATLER ST,38000-397,0200,SECOND ST,FIFTH ST,902.1500781,0,,,,,5,5,1000,,,,,,,,0,,,4,1,,,2 - DIVISION 2,57,397 - RAINBOW,5 - SUPERVISOR DISTRICT 5,RAINBOW CPG,,998-H4,15W54-E1,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,389.32238407,389.322384083
6286454.61692773,2095998.8998493,DPW-DRNCHN-100293,57-110,RF,HUFFSTATLER ST,38000-397,0200,SECOND ST,FIFTH ST,744.07257592,0,,,,,50,5,20,,,,,,,,0,,,4,3,,,2 - DIVISION 2,57,397 - RAINBOW,5 - SUPERVISOR DISTRICT 5,RAINBOW CPG,,998-H4,15W54-E1,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,30.35208736,30.3520873606
6285155.06375256,2095429.51548938,DPW-DRNCHN-100294,57-111,RF,FIFTH ST,27000-397,0200,HUFFSTATLER ST,OLD HIGHWAY 395,1282.0191846,0,,,,,40,10,20,,,,,,,,0,,,4,3,,,2 - DIVISION 2,57,397 - RAINBOW,5 - SUPERVISOR DISTRICT 5,RAINBOW CPG,,998-H5,15W54-E1,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,42.0713636,42.0713636037
6265313.52567981,2071349.8900923,DPW-DRNCHN-100977,57-120,RF,WINTER HAVEN RD,96000-335,0500,BROOKE RD,GREEN CANYON RD,3512.24441207,0,,,NATURAL,,10,5,200,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,57,335 - MONSERATE,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1028-A7,15W53-J9,2E2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,38.9910877,38.9910877023
6265959.35378449,2071374.42317972,DPW-DRNCHN-100295,57-121,RF,WINTER HAVEN RD,96000-335,0500,BROOKE RD,GREEN CANYON RD,4159.08027921,0,,,,,15,10,30,,,,,,,,0,,,4,1,,,2 - DIVISION 2,57,335 - MONSERATE,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1028-A7,15W53-J9,2E2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,32.20301957,32.2030195833
6283444.7043124,2078953.30369121,DPW-DRNCHN-100296,57-018,RF,STEWART CANYON RD,80000-371,0200,PANKEY RD,STEWART CANYON RD PRD 13B,971.74732025,0,,,,,5,5,70,,,,,,,,0,,,4,1,,,2 - DIVISION 2,57,371 - PALA MESA EAST,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1028-H4,15W54-D6,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,36.43970999,36.4397099842
6280607.07120815,2080722.3949693,DPW-DRNCHN-100978,57-129,RF,RECHE RD,80000-140,0100,OLD HIGHWAY 395,RANGER RD,80.68448612,0,,,NATURAL,,20,90,40,,,2,,,,,0,,,4,1,,,2 - DIVISION 2,57,140 - FALLBROOK,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1028-F3,15W54-D6,2D2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,61.44771937,61.4477193726
6289059.67175698,2082899.63011613,DPW-DRNCHN-100979,57-132,RF,RICE CANYON RD,H01-0-397,0300,MILE POST 02.0,MILE POST 03.0,3719.83183823,0,,,NATURAL,,2,3,11,,,2,,,,,0,,,1,1,,,2 - DIVISION 2,57,397 - RAINBOW,5 - SUPERVISOR DISTRICT 5,RAINBOW CPG,,1029-A2,15W54-F5,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,36.44371406,36.4437140552
6396819.35223456,1946696.32968862,DPW-DRNCHN-100253,39-116,RF,RAMONA OAKS RD,46800-430,0400,DAZA DR,SASS WY,275.05506089,0,,,,,30,2,35,,,3,,,,,0,,,4,6,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1173-G3,16X43-B10,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,272.82348297,272.823482976
6397108.4907639,1946325.44230704,DPW-DRNCHN-100254,39-117,RF,RAMONA OAKS RD,46800-430,0400,DAZA DR,SASS WY,639.44344405,0,,,,,25,2,35,,,2,,,,,0,,,4,6,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1173-H3,16X43-B10,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,125.00987549,125.009875502
6397922.35101281,1946231.37983114,DPW-DRNCHN-100255,39-118,RF,RAMONA OAKS RD,46800-430,0400,DAZA DR,SASS WY,1460.34846518,0,,,,,20,2,35,,,2,,,,,0,,,4,6,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1173-H3,16X43-B10,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,79.63301788,79.6330178846
6398309.5671019,1946092.17768171,DPW-DRNCHN-100256,39-119,RF,AVENEL LN,04000-430,0100,RAMONA OAKS RD,PAPPAS RD/DAVIS CUP LN,148.68301076,0,,,,,45,2,35,,,2,,,,,0,,,4,6,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1173-H3,16X43-B10,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,110.85108246,110.85108247
6398540.81696749,1946042.17778172,DPW-DRNCHN-100257,39-120,RF,AVENEL LN,04000-430,0100,RAMONA OAKS RD,PAPPAS RD/DAVIS CUP LN,149.4419773,0,,,,,45,2,35,,,2,,,,,0,,,4,6,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1173-H3,16X43-B10,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,143.76127943,143.761279422
6400588.14489381,1945228.90152113,DPW-DRNCHN-100258,39-121,RF,COPE RD,08800-430,0100,RAMONA OAKS RD,PAPPAS RD,85.77097972,0,,,,,45,2,35,,,2,,,,,0,,,4,6,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1173-J4,16X43-C10,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,185.4014708,185.401470813
6400377.51112872,1945352.85993463,DPW-DRNCHN-100259,39-122,RF,COPE RD,08800-430,0100,RAMONA OAKS RD,PAPPAS RD,81.34040947,0,,,,,45,2,35,,,2,,,,,0,,,4,6,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1173-J4,16X43-C10,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,179.9912508,179.991250806
6397820.14354007,1945423.9805273,DPW-DRNCHN-100260,39-123,RF,PAPPAS RD,45200-430,0600,HEREFORD DR,AVENEL LN/DAVIS CUP LN,124.39152373,0,,,,,30,2,35,,,2,,,,,0,,,4,6,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1173-H4,16X43-B10,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,120.39159447,120.391594469
6397665.59496465,1945585.68164746,DPW-DRNCHN-100261,39-124,RF,PAPPAS RD,45200-430,0600,HEREFORD DR,AVENEL LN/DAVIS CUP LN,59.46540168,0,,,,,15,2,30,,,2,,,,,0,,,4,6,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1173-H4,16X43-B10,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,136.01824366,136.018243649
6396470.81257731,1945983.72054955,DPW-DRNCHN-100262,39-125,RF,PAPPAS RD,45200-430,0400,RIO VERDE DR E,RAINBIRD RD,197.27398314,0,,,,,50,2,35,,,2,,,,,0,,,4,6,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1173-G4,16X43-B10,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,136.26022137,136.260221372
6396259.87500706,1945857.85269105,DPW-DRNCHN-100263,39-126,RF,PAPPAS RD,45200-430,0400,RIO VERDE DR E,RAINBIRD RD,171.45722414,0,,,,,50,2,35,,,2,,,,,0,,,4,6,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1173-G4,16X43-B10,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,154.61589262,154.615892618
6397438.43006465,1945635.72682296,DPW-DRNCHN-100264,39-127,RF,PAPPAS RD,45200-430,0500,RAINBIRD RD,HEREFORD DR,287.94825709,0,,,,,20,2,35,,,2,,,,,0,,,4,5,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1173-H4,16X43-B10,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,116.4201318,116.420131796
6397474.66325989,1945482.02010939,DPW-DRNCHN-100265,39-128,RF,PAPPAS RD,45200-430,0500,RAINBIRD RD,HEREFORD DR,348.24214117,0,,,,,20,2,35,,,2,,,,,0,,,4,5,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1173-H4,16X43-B10,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,234.57281948,234.572819484
6391290.57064123,1943317.93749529,DPW-DRNCHN-100266,39-130,RF,BARONA MESA RD,05000-430,0100,SAN VICENTE RD,INDIAN HEAD CT,2008.22067048,0,,,,,20,2,35,,,2,,,,,0,,,4,5,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1173-E5,16X52-K1,6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,97.57148136,97.5714813542
6391415.18718989,1943223.84024255,DPW-DRNCHN-100267,39-129,RF,BARONA MESA RD,05000-430,0100,SAN VICENTE RD,INDIAN HEAD CT,1970.37320242,0,,,,,20,2,35,,,2,,,,,0,,,4,5,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1173-E5,16X52-K1,6,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,63.56985419,63.569854191
6387453.40082215,1945601.45819071,DPW-DRNCHN-100268,39-131,RF,VISTA VICENTE DR,83020-430,0100,SAN VICENTE RD,VISTA VICENTE WY,420.96712938,0,,,,,50,3,35,,,2,,,,,0,,,4,6,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1173-D4,16X42-J10,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,517.17445392,517.174453915
6386817.98063481,1945655.12177221,DPW-DRNCHN-100269,39-132,RF,VISTA VICENTE DR,83020-430,0100,SAN VICENTE RD,VISTA VICENTE WY,425.12164433,0,,,,,50,3,35,,,2,,,,,0,,,4,6,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1173-D4,16X42-J10,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,525.27926494,525.124360395
6383760.32389073,1957511.16993555,DPW-DRNCHN-100270,39-135,RF,OLD JULIAN HY,E36-0-398,0300,AMIGOS RD,VISTA RAMONA RD,4946.74340175,0,,,,,6,2,17,,,2,,,,,0,,,4,2,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1153-B6,16X42-H6,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,44.87207161,44.8720716066
6386348.4118904,1955194.56761338,DPW-DRNCHN-100271,39-137,RF,VISTA RAMONA RD,82000-430,0100,OLD JULIAN HY,ARENA WY,4992.36222003,0,,,,,10,10,15,,,2,,,,,0,,,3,4,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1153-C7,16X42-H7,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,58.40733054,58.4073305486
6386270.7211009,1955273.56056564,DPW-DRNCHN-100272,39-138,RF,VISTA RAMONA RD,82000-430,0100,OLD JULIAN HY,ARENA WY,4981.24944489,0,,,,,10,8,15,,,2,,,,,0,,,3,4,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1153-C7,16X42-H7,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,72.62729597,72.6272959786
6386291.51731914,1955115.6875218,DPW-DRNCHN-100273,39-141,RF,VISTA RAMONA RD,82000-430,0100,OLD JULIAN HY,ARENA WY,5099.50060299,0,,,,,10,0,15,,,2,,,,,0,,,2-3,4,,,2 - DIVISION 2,39,430 - SD COUNTRY ESTATES,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1153-C7,16X42-H7,3,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,35.70702086,35.7070208602
6366369.07914573,1954603.04287779,DPW-DRNCHN-100274,39-144,RF,KELLY AV,45000-400,0400,HUNTER ST,ROTANZI ST,319.03175295,0,,,,,25,0,50,,,5,,,,,0,,,1,1,,,2 - DIVISION 2,39,400 - RAMONA WEST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1172-E1,16X42-B7,3L1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,84.39098809,84.3909880941
6367027.26090023,1955460.02410346,DPW-DRNCHN-100275,39-145,RF,JULIAN ST,40500-400,0200,KELLY AV,SR-67,122.34927463,0,,,,,25,0,51,,,5,,,,,0,,,2,1,,,2 - DIVISION 2,39,400 - RAMONA WEST,2 - SUPERVISOR DISTRICT 2,RAMONA CPG,,1152-E7,16X42-B7,3L1,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,153.92825578,153.928255781
6307821.87898314,2068549.37338363,DPW-DRNCHN-100373,57-086,RF,LILAC RD,B01-0-372,0300,MILE POST 05.0,SR-76,8491.08335641,0,,,,,5,5,10,,,,,,,,0,,,4,1,,,2 - DIVISION 2,57,372 - PALA-TEMECULA,5 - SUPERVISOR DISTRICT 5,PALA-PAUMA CSG,,1029-H7,15W55-B10,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,182.94029031,182.940290306
6313611.56294182,2076722.99023846,DPW-DRNCHN-100374,57-087,RF,LILAC RD,B01-0-372,0300,MILE POST 05.0,SR-76,21247.8590129,0,,,,,15,5,40,,,,,,,,0,,,4,1,,,2 - DIVISION 2,57,372 - PALA-TEMECULA,5 - SUPERVISOR DISTRICT 5,PALA-PAUMA CSG,,1030-A4,15W55-D7,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,110.53165409,110.531654094
6289766.62834831,2080222.03343721,DPW-DRNCHN-100375,57-092,RF,RICE CANYON RD,H01-0-397,0300,MILE POST 02.0,MILE POST 03.0,811.99598323,0,,,,,15,10,20,,,3,,,,,0,,,4,1,,,2 - DIVISION 2,57,397 - RAINBOW,5 - SUPERVISOR DISTRICT 5,FALLBROOK CPG,,1029-A3,15W54-G6,2,ACTIVE,SANGIS,2016/06/11,SANGIS,2016/06/11,144.29672563,144.296725625
