,Neighborhood,Unnamed: 0.1.1.1,closed,closed_date,coordinates,duplicate_verified,lat,long,mobile_web_status,open,override_duplicate,requested_datetime,sap_problem_type,service_name,status_description,Duration to Close (Hrs),Neighborhood Prices
9095,Carmel Valley,,1.0,2017-02-14 00:02:00,32.8383972449534-117.2315434367556,0.0,32.838397245,-117.23154343700001,Closed,0.0,1.0,2017-01-16 09:27:00,Pothole,Pothole,Closed,686.5833333333334,446.0
9096,South Park,,1.0,2017-02-14 00:02:00,32.79824315135908-117.2381759735935,0.0,32.7982431514,-117.238175974,Closed,0.0,0.0,2017-01-16 09:24:00,Pothole,Pothole,Closed,686.6333333333333,547.0
9097,North Park,,1.0,2017-04-13 00:02:00,32.89810239402718-117.217163922254,1.0,32.898102394,-117.21716392200001,Closed,0.0,0.0,2017-01-16 09:16:00,Pothole,Pothole,Closed,2078.766666666667,465.0
9098,Del Mar Heights,,1.0,2017-04-12 00:03:00,32.69329-117.1383414,0.0,32.693290000000005,-117.13834140000002,Closed,0.0,0.0,2017-01-16 08:56:00,Pothole,Pothole,Closed,2055.116666666667,660.0
9099,Del Mar Heights,,1.0,2017-02-22 00:03:00,32.80774135611281-117.1600019653488,0.0,32.8077413561,-117.160001965,Closed,0.0,0.0,2017-01-16 08:47:00,Pothole,Pothole,Closed,879.2666666666668,660.0
9100,Hillcrest,,1.0,2017-05-03 00:03:00,32.83290345224815-117.15336928155,0.0,32.8329034522,-117.15336928200001,Closed,0.0,1.0,2017-01-16 08:46:00,Pothole,Pothole,Closed,2559.2833333333333,453.0
9101,Del Mar Heights,,1.0,2017-02-15 00:03:00,32.91278022995633-117.14376067554929,0.0,32.91278023,-117.143760676,Closed,0.0,1.0,2017-01-16 08:44:00,Pothole,Pothole,Closed,711.3166666666667,660.0
9102,Hillcrest,,1.0,2017-03-01 00:03:00,32.9594503966353-117.23422675056457,0.0,32.9594503966,-117.23422675100001,Closed,0.0,0.0,2017-01-16 08:42:00,Pothole,Pothole,Closed,1047.35,453.0
9103,Bay Terraces,,1.0,2017-02-02 00:02:00,32.72332379994224-117.1320341099616,0.0,32.7233237999,-117.13203411,Closed,0.0,0.0,2017-01-16 08:40:00,Pothole,Pothole,Closed,399.36666666666673,274.0
9104,Core-Columbia,,1.0,2017-02-18 00:02:00,32.7458853-117.1268075,1.0,32.7458853,-117.1268075,Closed,0.0,0.0,2017-01-16 08:21:00,Pothole,Pothole,Closed,783.6833333333333,606.0
9105,Bay Park,,1.0,2017-01-24 00:02:00,32.94551738075255-117.2486817465324,0.0,32.9455173808,-117.248681747,Closed,0.0,0.0,2017-01-16 08:19:00,Pothole,Pothole,Closed,183.71666666666667,435.0
9106,Kearny Mesa,,1.0,2017-01-24 00:02:00,32.94709908779053-117.2489912902166,0.0,32.947099087800005,-117.24899129,Closed,0.0,0.0,2017-01-16 08:15:00,Pothole,Pothole,Closed,183.78333333333333,355.0
9107,Linda Vista,,1.0,2017-04-25 00:02:00,32.748594-117.146556,1.0,32.748594,-117.146556,Closed,0.0,0.0,2017-01-16 08:15:00,Pothole,Pothole,Closed,2367.7833333333333,378.0
9109,North Park,,1.0,2017-02-03 00:02:00,32.750242630867895-117.15639553985265,0.0,32.750242630900004,-117.15639554,Closed,0.0,1.0,2017-01-16 08:08:00,Pothole,Pothole,Closed,423.9,465.0
9112,North Clairemont,,1.0,2017-02-14 00:02:00,32.79435011564095-117.1943473248805,1.0,32.7943501156,-117.194347325,Closed,0.0,0.0,2017-01-16 07:58:00,Pothole,Pothole,Closed,688.0666666666667,431.0
9114,Rancho Bernardo,,1.0,2017-02-08 00:02:00,32.779111-117.170031,0.0,32.779111,-117.17003100000001,Closed,0.0,0.0,2017-01-16 07:21:00,Pothole,Pothole,Closed,544.6833333333333,335.0
9116,Linda Vista,,1.0,2017-02-14 00:02:00,32.75051078935488-117.1301630928444,1.0,32.7505107894,-117.130163093,Closed,0.0,0.0,2017-01-16 06:44:00,Pothole,Pothole,Closed,689.3,378.0
9117,Hillcrest,,1.0,2017-02-04 00:02:00,32.964968506875294-117.08847551269531,0.0,32.9649685069,-117.08847551299999,Closed,0.0,0.0,2017-01-16 06:28:00,Pothole,Pothole,Closed,449.56666666666666,453.0
9119,Rancho Bernardo,,1.0,2017-02-14 00:02:00,32.834477-117.205321,0.0,32.834477,-117.205321,Closed,0.0,0.0,2017-01-16 06:14:00,Pothole,Pothole,Closed,689.8,335.0
9120,Sorrento Valley,,1.0,2017-02-08 00:02:00,32.9541595-117.1087481,0.0,32.954159499999996,-117.10874809999999,Closed,0.0,0.0,2017-01-15 22:21:00,Pothole,Pothole,Closed,553.6833333333333,360.0
9121,Sorrento Valley,,1.0,2017-02-18 00:02:00,33.01885316636349-117.0641594694937,1.0,33.0188531664,-117.06415946899999,Closed,0.0,0.0,2017-01-15 21:22:00,Pothole,Pothole,Closed,794.6666666666665,360.0
9123,Mira Mesa,,1.0,2017-02-08 00:02:00,32.77890633740331-117.16885028518067,0.0,32.778906337399995,-117.168850285,Closed,0.0,1.0,2017-01-15 20:40:00,Pothole,Pothole,Closed,555.3666666666667,363.0
9125,Serra Mesa,,1.0,2017-02-08 00:02:00,32.56063119121534-116.9623634347428,0.0,32.5606311912,-116.962363435,Closed,0.0,0.0,2017-01-15 20:25:00,Pothole,Pothole,Closed,555.6166666666667,374.0
9126,Serra Mesa,,1.0,2017-02-01 00:02:00,33.01858299227845-117.0619271722703,1.0,33.0185829923,-117.06192717200001,Closed,0.0,0.0,2017-01-15 20:17:00,Pothole,Pothole,Closed,387.75,374.0
9127,Pacific Beach,,1.0,2017-02-04 00:02:00,32.903033-117.221803,1.0,32.903033,-117.22180300000001,Closed,0.0,0.0,2017-01-15 19:58:00,Pothole,Pothole,Closed,460.06666666666666,522.0
9130,Linda Vista,,1.0,2017-01-25 00:03:00,32.91277925503775-117.1439760121648,1.0,32.912779255,-117.14397601200001,Closed,0.0,0.0,2017-01-15 18:54:00,Pothole,Pothole,Closed,221.15,378.0
9131,Alta Vista,,1.0,2017-02-09 00:03:00,32.75649497547333-117.2251579329937,0.0,32.756494975500004,-117.22515793299999,Closed,0.0,0.0,2017-01-15 18:49:00,Pothole,Pothole,Closed,581.2333333333332,289.0
9132,Mira Mesa,,1.0,2017-02-03 00:02:00,32.7968917-117.142061,1.0,32.7968917,-117.14206100000001,Closed,0.0,0.0,2017-01-15 18:46:00,Pothole,Pothole,Closed,437.26666666666665,363.0
9133,Linda Vista,,1.0,2017-02-01 00:02:00,32.80074536960067-117.2309125809985,1.0,32.8007453696,-117.230912581,Closed,0.0,0.0,2017-01-15 18:36:00,Pothole,Pothole,Closed,389.4333333333333,378.0
9134,Linda Vista,,1.0,2017-02-03 23:33:00,32.75529957760457-117.2231298981429,1.0,32.7552995776,-117.223129898,Closed,0.0,0.0,2017-01-15 18:36:00,Pothole,Pothole,Closed,460.95,378.0
9137,Bay Ho,,1.0,2017-03-31 00:03:00,32.69305678653781-117.0725431911469,1.0,32.6930567865,-117.07254319100001,Closed,0.0,0.0,2017-01-15 18:34:00,Pothole,Pothole,Closed,1781.4833333333331,434.0
9141,North City,,1.0,2017-02-01 00:02:00,32.791436-117.165696,1.0,32.791436,-117.165696,Closed,0.0,0.0,2017-01-15 18:33:00,Pothole,Pothole,Closed,389.48333333333335,426.0
9144,Mira Mesa,,1.0,2017-02-09 00:03:00,32.8313209404218-117.21595554275513,0.0,32.8313209404,-117.21595554299999,Closed,0.0,0.0,2017-01-15 18:11:00,Pothole,Pothole,Closed,581.8666666666667,363.0
9145,Bay Ho,,1.0,2017-02-10 00:02:00,32.7566788546157-117.22250148836059,0.0,32.7566788546,-117.22250148799999,Closed,0.0,1.0,2017-01-15 18:10:00,Pothole,Pothole,Closed,605.8666666666667,434.0
9146,Bay Ho,,1.0,2017-02-03 23:31:00,32.752819593018366-117.20959441481932,1.0,32.752819593000005,-117.209594415,Closed,0.0,0.0,2017-01-15 18:08:00,Pothole,Pothole,Closed,461.38333333333327,434.0
9147,Bay Ho,,1.0,2017-02-16 00:02:00,32.72979334585066-117.2276136867859,1.0,32.7297933459,-117.227613687,Closed,0.0,0.0,2017-01-15 18:05:00,Pothole,Pothole,Closed,749.95,434.0
9148,Bay Ho,,1.0,2017-02-17 00:03:00,32.98008357218134-117.2526778916986,1.0,32.980083572199995,-117.25267789200001,Closed,0.0,0.0,2017-01-15 18:01:00,Pothole,Pothole,Closed,774.0333333333333,434.0
9149,Bay Ho,,1.0,2017-02-18 00:02:00,32.99063282830945-117.07248295150146,1.0,32.9906328283,-117.072482952,Closed,0.0,0.0,2017-01-15 17:31:00,Pothole,Pothole,Closed,798.5166666666668,434.0
9150,Bay Ho,,1.0,2017-02-18 00:02:00,32.98858025202425-117.07570375338133,1.0,32.988580252,-117.075703753,Closed,0.0,0.0,2017-01-15 17:28:00,Pothole,Pothole,Closed,798.5666666666667,434.0
9151,Bay Ho,,1.0,2017-02-07 00:03:00,32.9127819-117.1437914,1.0,32.9127819,-117.14379140000001,Closed,0.0,1.0,2017-01-15 17:16:00,Pothole,Pothole,Closed,534.7833333333333,434.0
9152,Bay Ho,,1.0,2017-02-09 00:03:00,32.81428238380031-117.2168567498375,0.0,32.8142823838,-117.21685675,Closed,0.0,1.0,2017-01-15 16:56:00,Pothole,Pothole,Closed,583.1166666666667,434.0
9153,University Heights,,1.0,2017-02-09 00:03:00,32.815132560239-117.2162612994362,0.0,32.8151325602,-117.216261299,Closed,0.0,1.0,2017-01-15 16:54:00,Pothole,Pothole,Closed,583.15,461.0
9154,Clairemont Mesa East,,1.0,2017-02-09 00:03:00,32.8153421497278-117.2161811684419,0.0,32.8153421497,-117.21618116799999,Closed,0.0,1.0,2017-01-15 16:54:00,Pothole,Pothole,Closed,583.15,392.0
9155,La Jolla,,1.0,2017-02-09 00:03:00,32.81575386881159-117.2161108442743,1.0,32.8157538688,-117.216110844,Closed,0.0,0.0,2017-01-15 16:54:00,Pothole,Pothole,Closed,583.15,787.0
9156,Bay Park,,1.0,2017-02-09 00:03:00,32.81597670170741-117.2160458007056,0.0,32.8159767017,-117.216045801,Closed,0.0,1.0,2017-01-15 16:53:00,Pothole,Pothole,Closed,583.1666666666666,435.0
9157,Linda Vista,,1.0,2017-02-09 00:03:00,32.8164164582573-117.2158513405521,0.0,32.8164164583,-117.215851341,Closed,0.0,1.0,2017-01-15 16:50:00,Pothole,Pothole,Closed,583.2166666666667,378.0
9158,Del Cerro,,1.0,2017-02-09 00:03:00,32.81639118681924-117.2158430424679,0.0,32.8163911868,-117.215843042,Closed,0.0,1.0,2017-01-15 16:50:00,Pothole,Pothole,Closed,583.2166666666667,331.0
9159,Linda Vista,,1.0,2017-02-24 00:03:00,32.74925330574456-117.0826124592079,0.0,32.7492533057,-117.08261245899999,Closed,0.0,0.0,2017-01-15 16:25:00,Pothole,Pothole,Closed,943.6333333333333,378.0
9161,Linda Vista,,1.0,2017-02-03 23:33:00,32.829685-117.189125,1.0,32.829685,-117.189125,Closed,0.0,0.0,2017-01-15 15:54:00,Pothole,Pothole,Closed,463.65,378.0
9162,Del Cerro,,1.0,2017-02-15 00:03:00,32.808938-117.2647059,0.0,32.808938,-117.26470590000001,Closed,0.0,0.0,2017-01-15 15:52:00,Pothole,Pothole,Closed,728.1833333333333,331.0
9163,Sorrento Valley,,1.0,2017-02-14 00:02:00,32.794088-117.19508,1.0,32.794088,-117.19508,Closed,0.0,0.0,2017-01-15 15:51:00,Pothole,Pothole,Closed,704.1833333333333,360.0
9164,Linda Vista,,1.0,2017-02-03 23:31:00,32.79157917950005-117.1656385777484,1.0,32.7915791795,-117.165638578,Closed,0.0,0.0,2017-01-15 15:36:00,Pothole,Pothole,Closed,463.91666666666674,378.0
9165,Rancho Bernardo,,1.0,2017-02-08 00:02:00,32.78345801870598-117.0611908101636,1.0,32.783458018699996,-117.06119081,Closed,0.0,0.0,2017-01-15 15:36:00,Pothole,Pothole,Closed,560.4333333333333,335.0
9166,Mira Mesa,,1.0,2017-02-08 00:02:00,32.79135357393836-117.1619902572796,0.0,32.7913535739,-117.16199025700001,Closed,0.0,1.0,2017-01-15 15:35:00,Pothole,Pothole,Closed,560.45,363.0
9167,Tierrasanta,,1.0,2017-02-15 00:03:00,32.718755-117.036911,1.0,32.718755,-117.036911,Closed,0.0,0.0,2017-01-15 15:35:00,Pothole,Pothole,Closed,728.4666666666667,342.0
9168,Tierrasanta,,1.0,2017-02-02 00:02:00,32.79195968230378-117.1604106933108,0.0,32.7919596823,-117.16041069299999,Closed,0.0,0.0,2017-01-15 15:35:00,Pothole,Pothole,Closed,416.45,342.0
9169,University Heights,,1.0,2017-02-08 00:02:00,32.78338868197459-117.0618524409531,1.0,32.783388681999995,-117.061852441,Closed,0.0,0.0,2017-01-15 15:29:00,Pothole,Pothole,Closed,560.55,461.0
9171,North City,,1.0,2017-02-03 22:01:00,32.7840298-117.1694511,1.0,32.7840298,-117.16945109999999,Closed,0.0,0.0,2017-01-15 15:13:00,Pothole,Pothole,Closed,462.8,426.0
9172,Del Cerro,,1.0,2017-02-09 00:03:00,33.004886-117.092027,1.0,33.004886,-117.092027,Closed,0.0,0.0,2017-01-15 15:12:00,Pothole,Pothole,Closed,584.85,331.0
9173,Clairemont Mesa East,,1.0,2017-02-07 00:02:00,32.82529574356305-117.0870882087546,0.0,32.8252957436,-117.087088209,Closed,0.0,0.0,2017-01-15 14:59:00,Pothole,Pothole,Closed,537.05,392.0
9174,Kearny Mesa,,1.0,2017-02-15 00:03:00,32.750234-117.14589,0.0,32.750234000000006,-117.14589,Closed,0.0,0.0,2017-01-15 14:57:00,Pothole,Pothole,Closed,729.1,355.0
9175,Hillcrest,,1.0,2017-02-15 00:03:00,32.837605-117.196167,1.0,32.837604999999996,-117.19616699999999,Closed,0.0,0.0,2017-01-15 14:37:00,Pothole,Pothole,Closed,729.4333333333333,453.0
9177,Mira Mesa,,1.0,2017-04-07 00:02:00,32.78349741135092-117.06195692211838,1.0,32.7834974114,-117.06195692200001,Closed,0.0,0.0,2017-01-15 14:19:00,Pothole,Pothole,Closed,1953.716666666667,363.0
9178,Mira Mesa,,1.0,2017-02-23 00:02:00,32.748877-117.106859,0.0,32.748877,-117.10685900000001,Closed,0.0,1.0,2017-01-15 14:15:00,Pothole,Pothole,Closed,921.7833333333333,363.0
9179,Linda Vista,,1.0,2017-04-20 12:09:00,32.74915-117.107034,0.0,32.74915,-117.10703400000001,Closed,0.0,0.0,2017-01-15 14:14:00,Pothole,Pothole,Closed,2277.9166666666665,378.0
9180,Linda Vista,,1.0,2017-02-24 00:03:00,32.81708302910702-117.171202870195,1.0,32.8170830291,-117.17120287,Closed,0.0,0.0,2017-01-15 14:11:00,Pothole,Pothole,Closed,945.8666666666667,378.0
9181,Linda Vista,,1.0,2017-02-14 00:02:00,32.831643-117.138043,0.0,32.831643,-117.138043,Closed,0.0,1.0,2017-01-15 14:05:00,Pothole,Pothole,Closed,705.95,378.0
9182,Bay Park,,1.0,2017-04-25 00:02:00,32.74851276705042-117.1464087294598,1.0,32.7485127671,-117.146408729,Closed,0.0,0.0,2017-01-15 13:51:00,Pothole,Pothole,Closed,2386.183333333333,435.0
9183,Linda Vista,,1.0,2017-02-04 00:02:00,32.97629818856903-117.0832264974063,1.0,32.976298188600005,-117.08322649700001,Closed,0.0,0.0,2017-01-15 13:17:00,Pothole,Pothole,Closed,466.75,378.0
9184,Otay Mesa West,,1.0,2017-02-23 00:02:00,32.914193-117.143663,0.0,32.914193,-117.14366299999999,Closed,0.0,0.0,2017-01-15 13:09:00,Pothole,Pothole,Closed,922.8833333333333,289.0
9186,Mira Mesa,,1.0,2017-02-28 00:02:00,32.79124602940326-117.1622402238391,0.0,32.7912460294,-117.162240224,Closed,0.0,1.0,2017-01-15 12:55:00,Pothole,Pothole,Closed,1043.1166666666666,363.0
9187,Carmel Valley,,1.0,2017-02-28 00:02:00,32.79127227732288-117.1632075902389,0.0,32.7912722773,-117.16320759,Closed,0.0,1.0,2017-01-15 12:54:00,Pothole,Pothole,Closed,1043.1333333333334,446.0
9189,Kearny Mesa,,1.0,2017-02-09 00:03:00,32.80064340330246-117.21075141989932,0.0,32.8006434033,-117.21075142,Closed,0.0,0.0,2017-01-15 12:51:00,Pothole,Pothole,Closed,587.2,355.0
9190,La Jolla,,1.0,2017-02-08 00:02:00,32.78651785768373-117.1703849319165,0.0,32.7865178577,-117.170384932,Closed,0.0,1.0,2017-01-15 12:50:00,Pothole,Pothole,Closed,563.2,787.0
9191,Mission Valley East,,1.0,2017-02-15 00:03:00,32.57383931099972-117.04989997724613,0.0,32.573839311,-117.04989997700001,Closed,0.0,0.0,2017-01-15 12:35:00,Pothole,Pothole,Closed,731.4666666666667,366.0
9196,Golden Hill,,1.0,2017-03-28 00:03:00,32.83264071176043-117.16455595665347,1.0,32.832640711799996,-117.164555957,Closed,0.0,0.0,2017-01-15 11:23:00,Pothole,Pothole,Closed,1716.666666666667,432.0
9198,Rancho Bernardo,,1.0,2017-02-07 00:03:00,32.77442176379895-117.1526816903021,1.0,32.7744217638,-117.15268169,Closed,0.0,0.0,2017-01-15 11:11:00,Pothole,Pothole,Closed,540.8666666666667,335.0
9199,Rancho Bernardo,,1.0,2017-05-10 00:03:00,32.8203555-117.1715234,1.0,32.8203555,-117.17152340000001,Closed,0.0,0.0,2017-01-15 11:04:00,Pothole,Pothole,Closed,2748.983333333333,335.0
9201,Kearny Mesa,,1.0,2017-02-14 00:02:00,32.74465839847247-117.2477038298894,1.0,32.7446583985,-117.24770383,Closed,0.0,0.0,2017-01-15 10:57:00,Pothole,Pothole,Closed,709.0833333333335,355.0
9202,Mira Mesa,,1.0,2017-02-14 00:02:00,32.715858-117.129493,0.0,32.715858000000004,-117.129493,Closed,0.0,1.0,2017-01-15 10:56:00,Pothole,Pothole,Closed,709.1,363.0
9205,Hillcrest,,1.0,2017-01-18 00:03:00,33.005032-117.092056,1.0,33.005032,-117.092056,Closed,0.0,0.0,2017-01-15 10:51:00,Pothole,Pothole,Closed,61.2,453.0
9206,Linda Vista,,1.0,2017-02-15 00:03:00,32.837604-117.19614,1.0,32.837604,-117.19613999999999,Closed,0.0,0.0,2017-01-15 10:42:00,Pothole,Pothole,Closed,733.35,378.0
9208,Mira Mesa,,1.0,2017-01-25 00:03:00,32.91570855251101-117.1437776145306,0.0,32.9157085525,-117.143777615,Closed,0.0,0.0,2017-01-15 10:37:00,Pothole,Pothole,Closed,229.4333333333333,363.0
9209,Tierrasanta,,1.0,2017-05-10 00:03:00,32.820332-117.171225,1.0,32.820332,-117.171225,Closed,0.0,0.0,2017-01-15 10:23:00,Pothole,Pothole,Closed,2749.666666666666,342.0
9210,Kearny Mesa,,1.0,2017-03-28 00:03:00,32.81130511261061-117.15971498413086,0.0,32.8113051126,-117.15971498399999,Closed,0.0,1.0,2017-01-15 10:18:00,Pothole,Pothole,Closed,1717.75,355.0
9212,Kearny Mesa,,1.0,2017-02-08 00:02:00,32.777828-117.168873,0.0,32.777828,-117.168873,Closed,0.0,1.0,2017-01-15 10:12:00,Pothole,Pothole,Closed,565.8333333333334,355.0
9213,Kearny Mesa,,1.0,2017-02-18 00:02:00,32.988624-117.075697,1.0,32.988624,-117.07569699999999,Closed,0.0,0.0,2017-01-15 10:06:00,Pothole,Pothole,Closed,805.9333333333333,355.0
9214,Kearny Mesa,,1.0,2017-02-07 00:02:00,32.77087458476446-117.0773974625485,0.0,32.7708745848,-117.077397463,Closed,0.0,1.0,2017-01-15 09:46:00,Pothole,Pothole,Closed,542.2666666666668,355.0
9215,Kearny Mesa,,1.0,2017-02-02 00:02:00,32.912771223112124-117.14370703136899,0.0,32.9127712231,-117.143707031,Closed,0.0,1.0,2017-01-15 09:42:00,Pothole,Pothole,Closed,422.33333333333326,355.0
9216,Kearny Mesa,,1.0,2017-02-08 00:02:00,32.8304852-117.1041701,0.0,32.8304852,-117.10417009999999,Closed,0.0,1.0,2017-01-15 09:40:00,Pothole,Pothole,Closed,566.3666666666667,355.0
9217,North Park,,1.0,2017-02-10 00:02:00,32.8092445666276-117.1192980186242,0.0,32.8092445666,-117.119298019,Closed,0.0,1.0,2017-01-15 09:11:00,Pothole,Pothole,Closed,614.85,465.0
9218,Kearny Mesa,,1.0,2017-02-08 00:02:00,32.80969763689709-117.1399648285776,0.0,32.8096976369,-117.139964829,Closed,0.0,0.0,2017-01-15 09:05:00,Pothole,Pothole,Closed,566.95,355.0
9219,Tierrasanta,,1.0,2017-02-22 00:03:00,32.81299762078021-117.1525851939144,0.0,32.8129976208,-117.152585194,Closed,0.0,1.0,2017-01-15 09:01:00,Pothole,Pothole,Closed,903.0333333333333,342.0
9220,Tierrasanta,,1.0,2017-02-02 15:58:00,32.81725792073063-117.1547313681244,1.0,32.8172579207,-117.15473136799999,Closed,0.0,0.0,2017-01-15 08:57:00,Pothole,Pothole,Closed,439.01666666666665,342.0
9221,Tierrasanta,,1.0,2017-02-22 00:03:00,32.81865593514667-117.1548953746605,0.0,32.818655935100004,-117.154895375,Closed,0.0,1.0,2017-01-15 08:55:00,Pothole,Pothole,Closed,903.1333333333333,342.0
9222,Kearny Mesa,,1.0,2017-01-19 00:02:00,32.82156118660497-117.1551756655026,1.0,32.8215611866,-117.155175666,Closed,0.0,0.0,2017-01-15 08:53:00,Pothole,Pothole,Closed,87.15,355.0
9223,Kearny Mesa,,1.0,2017-03-28 00:03:00,32.82166026070045-117.1552510188121,1.0,32.8216602607,-117.15525101899999,Closed,0.0,0.0,2017-01-15 08:52:00,Pothole,Pothole,Closed,1719.1833333333334,355.0
9224,Kearny Mesa,,1.0,2017-04-25 00:02:00,32.74828610000002-117.146318,1.0,32.7482861,-117.146318,Closed,0.0,0.0,2017-01-15 08:49:00,Pothole,Pothole,Closed,2391.2166666666667,355.0
9225,Kearny Mesa,,1.0,2017-02-03 23:33:00,32.82193820460962-117.1485661157567,1.0,32.8219382046,-117.148566116,Closed,0.0,0.0,2017-01-15 08:48:00,Pothole,Pothole,Closed,470.75,355.0
9226,Kearny Mesa,,1.0,2017-02-03 23:31:00,32.83051289155411-117.1067892854261,1.0,32.8305128916,-117.106789285,Closed,0.0,0.0,2017-01-15 08:39:00,Pothole,Pothole,Closed,470.86666666666673,355.0
9227,Hillcrest,,1.0,2017-02-03 23:31:00,32.83040610610771-117.1065676679063,1.0,32.8304061061,-117.106567668,Closed,0.0,0.0,2017-01-15 08:38:00,Pothole,Pothole,Closed,470.88333333333327,453.0
9228,Mira Mesa,,1.0,2017-01-18 00:03:00,32.83285848333764-117.1491651703763,1.0,32.8328584833,-117.14916517,Closed,0.0,0.0,2017-01-15 08:29:00,Pothole,Pothole,Closed,63.56666666666666,363.0
9229,Mira Mesa,,1.0,2017-01-19 00:02:00,32.83282294641431-117.1484155403351,1.0,32.8328229464,-117.14841554,Closed,0.0,0.0,2017-01-15 08:27:00,Pothole,Pothole,Closed,87.58333333333331,363.0
9231,Kearny Mesa,,1.0,2017-02-03 23:33:00,32.83139931972402-117.1345297807056,1.0,32.8313993197,-117.134529781,Closed,0.0,0.0,2017-01-15 08:22:00,Pothole,Pothole,Closed,471.1833333333333,355.0
9232,Point Loma Heights,,1.0,2017-02-03 23:33:00,32.83146893142986-117.1344664135176,1.0,32.831468931399996,-117.134466414,Closed,0.0,0.0,2017-01-15 08:21:00,Pothole,Pothole,Closed,471.2,479.0
9233,Mira Mesa,,1.0,2017-02-03 23:33:00,32.74818030156104-117.1616079882571,1.0,32.7481803016,-117.16160798799999,Closed,0.0,0.0,2017-01-15 08:07:00,Pothole,Pothole,Closed,471.4333333333333,363.0
9234,Midway District,,1.0,2017-03-22 00:03:00,32.76321-117.096893,0.0,32.76321,-117.096893,Closed,0.0,0.0,2017-01-15 07:23:00,Pothole,Pothole,Closed,1576.666666666667,421.0
9237,Kearny Mesa,,1.0,2017-02-08 11:39:00,32.56052541569603-116.962336199942,1.0,32.5605254157,-116.9623362,Closed,0.0,0.0,2017-01-14 23:23:00,Pothole,Pothole,Closed,588.2666666666668,355.0
9239,Mira Mesa,,1.0,2017-02-04 00:02:00,32.7547174-117.2219443,1.0,32.7547174,-117.2219443,Closed,0.0,0.0,2017-01-14 22:44:00,Pothole,Pothole,Closed,481.3,363.0
9240,Mira Mesa,,1.0,2017-02-04 00:02:00,32.91278642966692-117.14377193374634,1.0,32.9127864297,-117.143771934,Closed,0.0,0.0,2017-01-14 22:23:00,Pothole,Pothole,Closed,481.65,363.0
9241,Hillcrest,,1.0,2017-02-08 11:39:00,32.7517132050498-117.20037922840265,1.0,32.751713205,-117.20037922799999,Closed,0.0,0.0,2017-01-14 22:18:00,Pothole,Pothole,Closed,589.35,453.0
9242,Mira Mesa,,1.0,2017-02-16 00:02:00,32.7338006-117.1933038,1.0,32.7338006,-117.1933038,Closed,0.0,0.0,2017-01-14 21:58:00,Pothole,Pothole,Closed,770.0666666666667,363.0
9244,Clairemont Mesa East,,1.0,2017-01-29 00:02:00,32.744854088236636-117.24748399206544,1.0,32.7448540882,-117.24748399200001,Closed,0.0,0.0,2017-01-14 21:03:00,Pothole,Pothole,Closed,338.98333333333335,392.0
9246,Mira Mesa,,1.0,2017-02-04 00:02:00,32.912887-117.128964,0.0,32.912887,-117.128964,Closed,0.0,0.0,2017-01-14 20:32:00,Pothole,Pothole,Closed,483.5,363.0
9249,Allied Gardens,,1.0,2017-02-02 00:02:00,32.7513428638196-117.0655230366775,0.0,32.7513428638,-117.065523037,Closed,0.0,0.0,2017-01-14 20:19:00,Pothole,Pothole,Closed,435.7166666666666,383.0
9256,Bay Ho,,1.0,2017-02-08 00:02:00,32.8016354-117.0825866,0.0,32.8016354,-117.0825866,Closed,0.0,0.0,2017-01-14 18:50:00,Pothole,Pothole,Closed,581.2,434.0
9257,Torrey Highlands,,1.0,2017-02-01 00:02:00,32.97389822836561-117.0798687622018,0.0,32.9738982284,-117.079868762,Closed,0.0,0.0,2017-01-14 18:46:00,Pothole,Pothole,Closed,413.26666666666665,352.0
